,hash_id,latitude,longitude,timestamp,uncertainty,convert_time,percentage_of_intersect,IN_OUT
47,1,59.123886802443714,14.608578053729033,1610723523,3.8094809054070033,2021-01-15 16:12:03,74.99295415023595,IN
48,1,59.123879377473536,14.608512003664153,1610723525,2.403619955923605,2021-01-15 16:12:05,65.08088435786054,IN
49,1,59.123877013937246,14.608510185155346,1610723527,4.27430787717761,2021-01-15 16:12:07,47.4338354276814,OUT
50,1,59.12395919114252,14.608535320372456,1610723538,18.85281771876226,2021-01-15 16:12:18,4.80299767165041,OUT
51,1,59.12395924204014,14.608535566289403,1610723539,26.969059476747564,2021-01-15 16:12:19,2.3471092823549937,OUT
52,2,59.12387415224064,14.608548314073666,1610723645,3.8094809054070033,2021-01-15 16:14:05,78.1852918577575,IN
53,2,59.12387327244464,14.608548207846928,1610723647,5.291901181214355,2021-01-15 16:14:07,51.11656838343915,IN
54,2,59.123873303210395,14.608548285519968,1610723648,4.923550629598581,2021-01-15 16:14:08,57.117373261397454,IN
55,2,59.12387768098651,14.608548423344569,1610723649,4.923550629598581,2021-01-15 16:14:09,58.26794484222068,IN
56,2,59.12387377674511,14.60854781352349,1610723650,3.8094809054070033,2021-01-15 16:14:10,77.54061675335188,IN
57,2,59.12387219170969,14.608547653442708,1610723651,3.8094809054070033,2021-01-15 16:14:11,75.44211871460598,IN
